tg_id,tg_user_name,group_link,message_link,text_message
177218596,AlexeyMoscow,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92071,"🅰️🔠🔠🔠🔠🅰️

    ⚡️  БОЛЕЕ 1️⃣0️⃣0️⃣ МОДЕЛЕЙ ⚡️ 

✔️СОБСТВЕННЫЙ ФЛОТ. НЕ АГЕНТСТВО. 

🚘 АВТОМОБИЛИ
🏍 МОТОЦИКЛЫ
🛵  СКУТЕРЫ
🛻  КАБРИОЛЕТЫ 
🏎 АВТОМОБИЛИ премиум класса

⚡️ Доступны для аренды и бронирования. От 1 дня до года.

✈️ Доставка до клиента. 

⚠️Есть шлема, экипировка, защита, детские кресла. Официальный контракт. Помощь в чрезвычайных ситуациях, страховка включая медицинскую. 

💲 Стоимость зависит от срока аренды и дат.  Все подробности в ЛС. 

🤑Оплата возможна в Батах, Рублях, USD, Tether и т.п. по выгодному курсу. 

✔️Приоритетом компании Kokon Car является безопасность! Только новая, обслуженая у дилера техника. 

Ducati Monster,  Diavel, Hypermotard, Honda CB 650 R, CBR 650 RR, CB 150 R, REBEL, X ADV, Kawasaki VULKAN, Yamaha XSR 155, 700, 900, MT, NIKEN, TRACER, GRAND FILANO, KTM, Suzuki,  Harley Devidson Sportster S, HD Road King, BreakOut, Boulevard,  Royal Enfield, X ADV, Triumph Bobber, Trident, 
HAVAL, MERCEDES,  BMW,  GWM, FORD, HUNDAI STARIA, TOYOTA 
И много других моделей

💬Контакт для связи:

@AlexeyMoscow (Telegram)

+79037965656 (WhatsApp)

Каталог с ценами:

https://www.kokoncar.com/ru

https://wa.me/c/79037965656"
5074250023,katacars,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231445,"АРЕНДА АВТО НА ПХУКЕТЕ
Компания KataCars 🛞

• Собственный автопарк
• Работаем по договору, без посредников

🔠 Бюджетные:
- Toyota Yaris Sport
- Toyota Yaris Ativ
- MG3 с люком
- Suzuki Swift
- Mazda 2 - 2023г


🔠 Комфот:
- MG ZS 2023 с панорамой
- MG 5 2023 с люком


🔠 Внедорожники:
- Toyota Fortuner 
- Mitsubishi Expander 


🔠 Премиальные:
- BMW 330


🔠 Кабриолеты: 
- Mercedes E200 AMG
- BMW 420d


  У всех авто:
*️⃣Страховка бизнес класса
*️⃣Возможен выезд с Пхукета
*️⃣Парктроники и Мультимедиа
*️⃣Идеальное состояние авто, от 2022г

Бесплатно:
🎁Детские кресла
🎁Путеводитель по Пхукету
🎁Доставка по Югу

Наш инстаграм 
Отзывы на Google Maps 5
5.0 ⭐️⭐️⭐️⭐️⭐️

Забронировать в ЛС 📱"
5074250023,katacars,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92081,"АРЕНДА АВТО НА ПХУКЕТЕ
Компания KataCars 🛞

• Собственный автопарк
• Работаем по договору, без посредников

🔠 Бюджетные:
- Toyota Yaris Sport
- Toyota Yaris Ativ
- MG3 с люком
- Suzuki Swift
- Mazda 2 - 2023г


🔠 Комфот:
- MG ZS 2023 с панорамой
- MG 5 2023 с люком


🔠 Внедорожники:
- Toyota Fortuner 
- Mitsubishi Expander 


🔠 Премиальные:
- BMW 330


🔠 Кабриолеты: 
- Mercedes E200 AMG
- BMW 420d


  У всех авто:
*️⃣Страховка бизнес класса
*️⃣Возможен выезд с Пхукета
*️⃣Парктроники и Мультимедиа
*️⃣Идеальное состояние авто, от 2022г

Бесплатно:
🎁Детские кресла
🎁Путеводитель по Пхукету
🎁Доставка по Югу

Наш инстаграм 
Отзывы на Google Maps 5
5.0 ⭐️⭐️⭐️⭐️⭐️

Забронировать в ЛС 📱"
1048741152,AlisaForLife,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92082,"У меня есть уникальное предложение! 

По супер 🔥 цене 

🏠400 м², 2 этажа, две террасы 

📍Можно легко добраться до Боут-авеню, а так же до Блю три - всего  за несколько минут на авто. 

Идеальный вариант для жизни for life так и для инвестиций! 

▫️Удобства: 
▪️3 просторные спальни 
▪️4 санузла 
▪️две ванные 
▪️Полностью оборудованная кухня с винным шкафом, духовкой, посудомоечной машиной, островком для готовки, вместительным столом. 
▫️Огромные остекления с 
двойным светом в зале. Уютный большущий диван для всей семьи 
▫️Система умный дом, встроенная аудио-система 
▫️Стиральная машина, сушильная машина 
▫️Продуманные системы хранения, гардеробные, полочки
▪️Частный бассейн 12 метров в длину
▪️Свой сад и терраса
▪️Личный гараж на два авто , электроворота 

💰Стоимость: 20.2 млн (возможна рассрочка 
до декабря 2024)

Предложение действует 
до конца недели 

Готовность 2024 декабрь 

Обращайтесь @valerypodolyak"
1048741152,AlisaForLife,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231447,"У меня есть уникальное предложение! 

По супер 🔥 цене 

🏠400 м², 2 этажа, две террасы 

📍Можно легко добраться до Боут-авеню, а так же до Блю три - всего  за несколько минут на авто. 

Идеальный вариант для жизни for life так и для инвестиций! 

▫️Удобства: 
▪️3 просторные спальни 
▪️4 санузла 
▪️две ванные 
▪️Полностью оборудованная кухня с винным шкафом, духовкой, посудомоечной машиной, островком для готовки, вместительным столом. 
▫️Огромные остекления с 
двойным светом в зале. Уютный большущий диван для всей семьи 
▫️Система умный дом, встроенная аудио-система 
▫️Стиральная машина, сушильная машина 
▫️Продуманные системы хранения, гардеробные, полочки
▪️Частный бассейн 12 метров в длину
▪️Свой сад и терраса
▪️Личный гараж на два авто , электроворота 

💰Стоимость: 20.2 млн (возможна рассрочка 
до декабря 2024)

Предложение действует 
до конца недели 

Готовность 2024 декабрь 

Обращайтесь @valerypodolyak"
1048741152,AlisaForLife,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231460,"⚡️ Вилла Laguna Park с 5 спальнями и личным бассейном

📍Локация: Банг-Тао, Laguna Park

До пляжа Банг Тао 5 минут на авто или 18 минут пешком!

Инфраструктура:  Порте-де-Пхукет,  Боат Авеню, развлекательный центр Blue Tree. В 5-10 минутах езды на авто

🖇 Площадь виллы 260 кв.м

🖤Удобства:
▫️5 спален
▫️5 санузлов
▫️2 этажа
▫️личный бассейн
▫️оборудованная кухня
▫️обеденный стол на 6 персон
▫️гостиная открытой планировки с панорамными окнами и видом на бассейн
▫️терраса на 2 этаже с видом на лес

💰Стоимость: 22 млн/бат 

☑️ Официальная компания по недвижимости на Пхукете! Самые привлекательные объекты по очень вкусным ценам!

Обращайтесь:
💬@valerypodolyak
📹https://www.instagram.com/phuket_4life"
1048741152,AlisaForLife,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92095,"⚡️ Вилла Laguna Park с 5 спальнями и личным бассейном

📍Локация: Банг-Тао, Laguna Park

До пляжа Банг Тао 5 минут на авто или 18 минут пешком!

Инфраструктура:  Порте-де-Пхукет,  Боат Авеню, развлекательный центр Blue Tree. В 5-10 минутах езды на авто

🖇 Площадь виллы 260 кв.м

🖤Удобства:
▫️5 спален
▫️5 санузлов
▫️2 этажа
▫️личный бассейн
▫️оборудованная кухня
▫️обеденный стол на 6 персон
▫️гостиная открытой планировки с панорамными окнами и видом на бассейн
▫️терраса на 2 этаже с видом на лес

💰Стоимость: 22 млн/бат 

☑️ Официальная компания по недвижимости на Пхукете! Самые привлекательные объекты по очень вкусным ценам!

Обращайтесь:
💬@valerypodolyak
📹https://www.instagram.com/phuket_4life"
1048741152,AlisaForLife,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92102,"Стильный дом в аренду с личным бассейном!

📍 остров Пхукет
 в пешей доступности до Porto de Phuket 

💰Аренда на 6 месяцев-400 000  бат/мес

Аренда на 3 месяцев-600 000  бат/мес

Аренда на 1 месяц-700 000 бат/мес



- 350 квадратов жилая площадь 

Цена по запросу 💰
Свободна на низкий и высокий сезон 

(Сдается от трех месяцев)

Включено:

▫️Уборка два раза  в неделю 
▫️Уход за садом
▫️Интернет
▫️Чистка бассейна

⏺На вилле: 

- 3 спальни 
- 3 сан узла 
- личный бассейн с террасой 
- личный паркинг 
- Стиральная и сушильная машина
- Полностью оборудованная кухня с посудомоечной машиной , духовкой , микроволновой печью. 
- большой стол в зале 
- два этажа 
- детские двух ярусные кровати 
- гардеробная 
- балкон 
- Газовый гриль


☑️ Официальная компания по недвижимости на Пхукете! Самые привлекательные объекты по очень вкусным ценам для жизни и инвестиций у меня 🔥
Для вас 🖤

Обращайтесь: 
💬 @valerypodolyak 
📹 https://www.instagram.com/phuket_4life"
1048741152,AlisaForLife,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231467,"Стильный дом в аренду с личным бассейном!

📍 остров Пхукет
 в пешей доступности до Porto de Phuket 

💰Аренда на 6 месяцев-400 000  бат/мес

Аренда на 3 месяцев-600 000  бат/мес

Аренда на 1 месяц-700 000 бат/мес



- 350 квадратов жилая площадь 

Цена по запросу 💰
Свободна на низкий и высокий сезон 

(Сдается от трех месяцев)

Включено:

▫️Уборка два раза  в неделю 
▫️Уход за садом
▫️Интернет
▫️Чистка бассейна

⏺На вилле: 

- 3 спальни 
- 3 сан узла 
- личный бассейн с террасой 
- личный паркинг 
- Стиральная и сушильная машина
- Полностью оборудованная кухня с посудомоечной машиной , духовкой , микроволновой печью. 
- большой стол в зале 
- два этажа 
- детские двух ярусные кровати 
- гардеробная 
- балкон 
- Газовый гриль


☑️ Официальная компания по недвижимости на Пхукете! Самые привлекательные объекты по очень вкусным ценам для жизни и инвестиций у меня 🔥
Для вас 🖤

Обращайтесь: 
💬 @valerypodolyak 
📹 https://www.instagram.com/phuket_4life"
782914508,ML_bar,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92110,"Девочки, приглашаю к себе на реснички и бровки 🤗

Я ЕДИНСТВЕННЫЙ мастер на Пхукете владеющий техникой LED-наращивания, плюсы от такого наращивания удивительные:
✅можно мочить ресницы сразу после процедуры
✅ можно мазать маслом и не повлияет на носку 
✅ улучшенная носка 
✅ клей не имеет испарения (подходит для аллергетиков) 
✅забудьте про красные глаза после процедуры 

Так же наращиванию на обычном клее 

Мастер с oпытom 9 лет 🫂
Материалы привезены из России 

Скидка на первое посещение 20%🎁

Изгибы в наличии (В,С,С+,D,L,M) черные и коричневые🖤

Толщины ресничек 0.12; 0.10 и 0.07 🖤

Подберу подходящий для вас эффект ✅
Гарантия 7 дней ✅
Время наращивания 1-2:30✅
Бровки 30-80 мин

✅ Принимаю Central Phuket Festival
✅ есть выезд на дом


✅ Провожу обучения на LED-системе 
✅ Помогаю с приобретением необходимого оборудования"
782914508,ML_bar,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231475,"Девочки, приглашаю к себе на реснички и бровки 🤗

Я ЕДИНСТВЕННЫЙ мастер на Пхукете владеющий техникой LED-наращивания, плюсы от такого наращивания удивительные:
✅можно мочить ресницы сразу после процедуры
✅ можно мазать маслом и не повлияет на носку 
✅ улучшенная носка 
✅ клей не имеет испарения (подходит для аллергетиков) 
✅забудьте про красные глаза после процедуры 

Так же наращиванию на обычном клее 

Мастер с oпытom 9 лет 🫂
Материалы привезены из России 

Скидка на первое посещение 20%🎁

Изгибы в наличии (В,С,С+,D,L,M) черные и коричневые🖤

Толщины ресничек 0.12; 0.10 и 0.07 🖤

Подберу подходящий для вас эффект ✅
Гарантия 7 дней ✅
Время наращивания 1-2:30✅
Бровки 30-80 мин

✅ Принимаю Central Phuket Festival
✅ есть выезд на дом


✅ Провожу обучения на LED-системе 
✅ Помогаю с приобретением необходимого оборудования"
6983110365,albertgood5,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231478,"Ищу работу SMM-маркетолога. 

Привет! Применю свои навыки SMM-маркетолога для продвижения вашего бизнеса в социальных сетях. 
Помогу в изготовлении продающего контента ( фото, видео, монтаж), анализе данных и управлении сообществами. Настрою рекламу. 

Это позволит вашему бренду выделиться и привлечь новых клиентов.  Не стесняйтесь развивать свой бизнес. 

Напишите мне, готов обсудить детали и начать работать."
5643794095,LIDAR22,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92114,"Доступен для аренды 
TOYOTA Fortuner 2022 
7 мест, 4 WD 2,4. 
Отличное состояние, небольшой пробег 
Страховка. Доставка . 
Аренда от 10 дней 
Пхукет 

⚡️30000 бат/ месяц⚡️

💭 Контакт: Марк (@LIDAR22)"
5643794095,LIDAR22,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231483,"Доступен для аренды 
TOYOTA Fortuner 2022 
7 мест, 4 WD 2,4. 
Отличное состояние, небольшой пробег 
Страховка. Доставка . 
Аренда от 10 дней 
Пхукет 

⚡️30000 бат/ месяц⚡️

💭 Контакт: Марк (@LIDAR22)"
322172688,springfild,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92115,"🔤🔤🔤🔤🔤🔤 🔤🔤🔤🔤
 

1️⃣ MG5 Full function / no sunroof 2022 - 2023 
2️⃣ Mitsubishi Xpander 2019 / 2023 (7 мест)
3️⃣ Honda City 2022 - 2023
4️⃣ Toyota Fortuner 2022 (7 мест)
5️⃣Toyota Yaris 2020 - 2023
6️⃣ Toyota Hilux Revo 2022
7️⃣ Nissan March 2017
8️⃣ Nissan Terra 2022 (7 мест / 4wd)
9️⃣ Ford Ranger WildTrack new (4 wd)
1️⃣0️⃣ Ford Ranger 2020 - 2023 (2 wd/ 4wd)
1️⃣1️⃣ Toyota Ativ 2022 - 2023
1️⃣2️⃣ Mazda 2 2022 - 2023
1️⃣3️⃣ Mazda CX3 - 2022
1️⃣4️⃣ MG ZS 2021 - 2023
1️⃣5️⃣ Toyota Altis 2020 - 2023
1️⃣6️⃣ Toyota CHR 2021
1️⃣7️⃣ Ford Everest 2022 - 2024
1️⃣8️⃣ Honda HRV 2023
1️⃣9️⃣ Ford Fiesta 2013
2️⃣0️⃣ Toyota Vios 2015
_________________________
🇹🇭Доступны авто для бронирования на длительное время📖

🚘 Аренда от 7 дней
❗️ Официальный договор 
✅ Страховка  
🟢 Доставка в любую точку острова 
🪙 Оплата любым удобным способом  
🫂 Поддержка 24/7 на русском языке
👍 Возможно ранее бронирование на высокий сезон

Депозит 5,000 бат
Больше фото и подробностей в лс.
Есть другие авто

📱 Телеграмм группа ✔️
📩 Отзывы наших клиентов 💗 
☎️ Wa.me/+66990538799
🇹🇭
*актуальные цены на ваш период уточняйте в личных сообщениях
#аренда #авто #арендаавто #автопхукет #пхукет"
322172688,springfild,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231484,"🔤🔤🔤🔤🔤🔤 🔤🔤🔤🔤
 

1️⃣ MG5 Full function / no sunroof 2022 - 2023 
2️⃣ Mitsubishi Xpander 2019 / 2023 (7 мест)
3️⃣ Honda City 2022 - 2023
4️⃣ Toyota Fortuner 2022 (7 мест)
5️⃣Toyota Yaris 2020 - 2023
6️⃣ Toyota Hilux Revo 2022
7️⃣ Nissan March 2017
8️⃣ Nissan Terra 2022 (7 мест / 4wd)
9️⃣ Ford Ranger WildTrack new (4 wd)
1️⃣0️⃣ Ford Ranger 2020 - 2023 (2 wd/ 4wd)
1️⃣1️⃣ Toyota Ativ 2022 - 2023
1️⃣2️⃣ Mazda 2 2022 - 2023
1️⃣3️⃣ Mazda CX3 - 2022
1️⃣4️⃣ MG ZS 2021 - 2023
1️⃣5️⃣ Toyota Altis 2020 - 2023
1️⃣6️⃣ Toyota CHR 2021
1️⃣7️⃣ Ford Everest 2022 - 2024
1️⃣8️⃣ Honda HRV 2023
1️⃣9️⃣ Ford Fiesta 2013
2️⃣0️⃣ Toyota Vios 2015
_________________________
🇹🇭Доступны авто для бронирования на длительное время📖

🚘 Аренда от 7 дней
❗️ Официальный договор 
✅ Страховка  
🟢 Доставка в любую точку острова 
🪙 Оплата любым удобным способом  
🫂 Поддержка 24/7 на русском языке
👍 Возможно ранее бронирование на высокий сезон

Депозит 5,000 бат
Больше фото и подробностей в лс.
Есть другие авто

📱 Телеграмм группа ✔️
📩 Отзывы наших клиентов 💗 
☎️ Wa.me/+66990538799
🇹🇭
*актуальные цены на ваш период уточняйте в личных сообщениях
#аренда #авто #арендаавто #автопхукет #пхукет"
252917777,smpgrup1,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92143,"Toyota Yaris Ativ, 2023года выпуска

❤камера
💙carplay 

Цена:
1д/от 800
1мес/13000


Есть аренда по-суточно

В наличии есть другие авто от 7000бат/мес


Спрашивайте


Самый большой автопарк на Пхукете

Отзывы о компании можно почитать тут:
@EnjoyCarRent


📵самый большой автопарк на Пхукете (более 300авто)
🚳 два офиса на Пхукете (не виртуальных).Можно приехать самому и выбрать авто в живую. В случае возникновения спорных вопросов где будете искать арендатора?
🚭аренда от крупной компании (помните что при аренде от частных лиц в Тайланд велика вероятность отказа в страховой выплате при ДТП)
🚭всегда в наличии подменные авто на случай ДТП или поломки
📵все машины застрахованы
🔞разрешен выезд с острова в Краби, КаоСок, Самуи, Панган без доплат
🚳бесплатная доставка по острову, включая аэропорт при аренде от месяца

подписывайтесь на канал чтобы не пропустить лучшие предложения

@bestcarPhuket
@bestcarPhuket
@bestcarPhuket

https://instagram.com/phuketrentalcar"
